f1,f2,robot_1,robot_2,robot_3,robot_4
6.685889959335327,4.048517,"[23, 28, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2, 24, 25, 26, 22, 29, 3, 4, 10, 21]","[7, 12, 16]","[0, 1, 5, 13]",[11]
7.0481332540512085,3.54987,"[24, 11, 18, 27, 17, 20, 15, 14, 9, 6, 2, 16, 23, 3, 29, 22, 26, 25, 7]","[12, 4, 10, 5, 13, 0, 28, 21]",[],"[19, 8, 1]"
8.913396120071411,2.7139227,"[2, 6, 9, 14, 20, 24, 16, 21, 4, 3, 22, 26, 7]","[17, 25, 29, 12]","[19, 8, 18, 28, 23, 10, 5, 13]","[27, 15, 11, 0, 1]"
8.68272840976715,2.7210748,"[2, 6, 9, 14, 15, 10, 4, 29, 22, 12, 21, 16, 7]","[25, 26, 3, 28, 18, 19, 27, 20, 23]","[11, 24, 0, 5, 13]","[8, 17, 1]"
7.982938289642334,2.8717508,"[2, 6, 9, 14, 20, 15, 10, 3, 29, 22, 12, 25, 21, 16, 7]","[26, 4, 1, 28, 23]","[19, 8, 24, 11, 18, 0, 5, 13]","[27, 17]"
6.760378777980804,3.7611346,"[7, 21, 16, 23, 25, 26, 12, 22, 29, 3, 4, 10, 18, 27, 8, 17, 20, 15, 14, 9, 6, 2, 24]",[28],"[19, 11, 0, 1, 5]",[13]
9.564972162246704,2.6651626,"[24, 2, 6, 9, 14, 20, 28, 4, 3, 29, 26, 25, 21, 16]","[12, 13, 11, 23]","[15, 7, 22, 0, 1, 5]","[18, 10, 27, 17, 8, 19]"
6.905424773693085,3.6038053,"[21, 16, 23, 28, 25, 26, 22, 29, 3, 4, 10, 0, 19, 8, 17, 20, 14, 9, 6, 2, 24]","[7, 12, 1, 18, 27, 15, 11]","[13, 5]",[]
6.840901255607605,3.6136465,"[7, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 18, 27, 8, 17, 15, 14, 9, 6, 2, 24]","[20, 11, 1, 0, 28, 23]","[13, 5, 19]",[]
7.400882959365845,3.2336779,"[2, 6, 9, 15, 20, 17, 11, 18, 10, 4, 3, 22, 12, 25, 21, 16, 7]","[26, 29, 5, 13, 0, 28, 23, 24, 14]","[19, 8, 27, 1]",[]
7.288281440734863,3.3689146,"[7, 21, 16, 23, 25, 10, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2, 24]","[11, 18, 4, 3, 29, 22, 12]","[13, 5, 1, 0, 26, 28]",[]
6.878198504447937,3.6171799,"[7, 16, 25, 26, 12, 22, 29, 3, 4, 10, 18, 27, 8, 17, 20, 15, 14, 9, 6, 2, 24]","[11, 28, 23, 21]","[0, 1, 13]","[19, 5]"
9.65722918510437,2.7069347,"[24, 9, 14, 11, 4, 3, 26, 25, 21, 16, 7]","[2, 17, 8, 27, 18, 28, 23]","[19, 20, 15, 6, 29, 10, 13]","[5, 22, 12, 0, 1]"
7.956614136695862,3.2085648,"[16, 28, 27, 15, 14, 9, 6, 2, 21, 25, 26, 4, 3, 29, 22, 12]","[7, 23, 18, 20, 24]","[19, 8, 17, 11, 10, 5, 13]","[0, 1]"
8.008541285991669,2.9422207,"[16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 28, 11, 15, 20, 14, 9, 6, 2]","[24, 8, 7]","[19, 27, 18, 23, 0, 1, 5, 13]",[17]
6.754344284534454,3.9345202,"[7, 12, 25, 26, 22, 29, 3, 4, 10, 18, 11, 27, 8, 17, 20, 15, 14, 9, 6, 2, 24, 23, 16, 21]","[5, 13, 28]","[19, 0, 1]",[]
8.577337503433228,2.7740774,"[2, 14, 9, 24, 16, 21, 25, 26, 22, 29, 3, 4, 10, 1, 28, 7]","[12, 23, 27, 17, 20, 15]","[18, 6, 0, 5, 13]","[19, 8, 11]"
6.829957365989685,3.765005,"[7, 12, 25, 26, 22, 29, 3, 4, 10, 18, 19, 8, 17, 20, 15, 14, 9, 6, 2, 24, 23, 16, 21]","[27, 28]","[11, 0, 1, 5, 13]",[]
6.782293081283569,3.7914789,"[7, 16, 23, 25, 26, 12, 22, 29, 3, 4, 10, 18, 19, 8, 27, 20, 15, 14, 9, 6, 2, 24]","[17, 11, 28, 21]","[0, 1, 5, 13]",[]
7.872669160366058,3.2414744,"[2, 6, 9, 14, 17, 20, 15, 24, 16, 21, 25, 26, 22, 29, 3, 4, 10, 23, 7]","[12, 28, 18, 19, 8, 11]","[13, 5]","[27, 0, 1]"
8.810033917427063,2.7296648,"[24, 2, 6, 9, 14, 15, 28, 23, 3, 29, 22, 26, 25, 21]","[16, 20, 18, 10, 12, 7]","[19, 8, 0]","[17, 27, 11, 4, 1, 5, 13]"
7.151950836181641,3.429967,"[28, 18, 11, 27, 17, 20, 15, 14, 9, 6, 24, 16, 21, 25, 3, 26, 12, 7]","[2, 23, 0, 10, 4, 29, 22]","[13, 5, 1, 8, 19]",[]
7.430736422538757,3.3194494,"[7, 21, 16, 23, 25, 26, 3, 18, 27, 8, 17, 20, 15, 14, 9, 6, 2, 24]","[12, 22, 29, 4]","[19, 11, 28, 13]","[1, 0, 10, 5]"
6.857560753822327,3.655335,"[24, 11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2, 16, 21, 25, 26, 22, 7]","[23, 28, 13, 10, 4, 3, 29, 12]","[0, 1, 5]",[]
6.772351622581482,3.8350394,"[28, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2, 24, 16, 21, 25, 26, 29, 22, 12, 7]","[23, 11, 1, 10, 4, 3]","[0, 5, 13]",[]
7.354311943054199,3.3831286,"[18, 27, 8, 17, 20, 15, 9, 6, 24, 16, 21, 25, 4, 3, 22, 26, 7]","[2, 14, 23, 28, 29, 12]","[19, 11, 10, 0, 1, 5, 13]",[]
8.14898806810379,2.7878897,"[2, 6, 9, 14, 20, 21, 25, 26, 4, 22, 12, 7]","[16, 29, 3, 28, 18, 19, 11, 24]","[8, 17, 15, 23, 10, 0, 1, 5, 13]",[27]
7.863114595413208,3.3108633,"[16, 23, 11, 18, 27, 20, 15, 14, 9, 6, 2, 21, 25, 3, 22, 26, 7]","[12, 4, 10, 5, 13, 28, 24]","[19, 8, 17, 29, 0, 1]",[]
9.795304298400879,2.6948123,"[16, 12, 22, 29, 3, 4, 28, 11, 2]","[26, 27, 15, 14, 6, 24]","[17, 7, 21, 25, 0, 5, 13]","[19, 8, 20, 9, 23, 10, 1, 18]"
6.74254584312439,4.058094,"[23, 28, 18, 19, 27, 17, 20, 15, 14, 9, 6, 2, 24, 16, 21, 25, 26, 10, 4, 3, 22, 12, 7]",[29],"[8, 11, 0, 1, 5, 13]",[]
9.99593448638916,2.6855838,"[9, 15, 20, 27, 18, 3, 29, 26, 21, 16, 7]","[2, 14, 1, 10, 25, 22, 12]","[19, 8, 17, 11, 24, 5, 13]","[6, 23, 28, 4, 0]"
7.231696277856827,3.4028425,"[24, 11, 27, 20, 15, 14, 9, 6, 2, 21, 25, 26, 22, 29, 3, 4, 10, 28, 23, 16, 7]","[18, 0, 12]","[8, 17, 1, 5, 13]",[19]
8.029261112213135,2.8900077,"[24, 2, 6, 9, 14, 20, 15, 11, 28, 4, 3, 26, 25, 12, 7]","[22, 29, 1, 5, 13, 19, 16, 21]","[18, 23, 10, 0]","[27, 17, 8]"
8.07142424583435,2.7940788,"[2, 6, 9, 14, 20, 15, 16, 21, 26, 4, 29, 22, 12, 7]","[24, 27, 19, 13, 28, 3, 25]","[8, 17, 11, 23, 10, 5, 1, 0, 18]",[]
8.080218613147736,2.8671758,"[16, 21, 26, 22, 29, 3, 18, 19, 8, 17, 20, 14, 9, 6]","[2, 24, 15, 28, 25, 12, 7]","[27, 11, 23, 4, 10, 1, 5, 13]",[0]
7.921307682991028,3.3158,"[28, 18, 8, 17, 20, 15, 14, 9, 6, 24, 16, 21, 25, 3, 29, 22, 26, 7]","[12, 23, 4, 0, 27, 2]","[19, 11, 10, 1, 5, 13]",[]
8.816721558570862,2.7371728,"[2, 6, 9, 14, 20, 24, 23, 4, 29, 22, 26, 25, 16]","[7, 12, 10, 0, 27, 15, 21]","[13, 5, 1, 3, 11, 19]","[8, 17, 28, 18]"
6.79634964466095,3.7953918,"[28, 18, 27, 8, 20, 15, 14, 9, 6, 2, 24, 16, 21, 25, 4, 3, 29, 22, 12, 7]","[26, 10, 23]","[19, 17, 11, 0, 1, 5, 13]",[]
8.024455070495605,3.0527177,"[24, 2, 6, 9, 14, 15, 20, 17, 28, 23, 4, 3, 29, 26, 21, 16]","[7, 12, 18, 19, 8, 11]","[27, 25, 22, 10, 0, 1, 5, 13]",[]
9.673001050949097,2.7163157,"[2, 6, 9, 15, 20, 17, 27, 18, 4, 3, 26, 21, 16, 7]","[14, 8, 19, 23, 25]","[11, 24, 29, 0, 5, 13]","[28, 12, 22, 10, 1]"
7.566206991672516,3.3817074,"[16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 18, 11, 27, 20, 15, 14, 9, 6, 2, 24]","[23, 0, 7]","[19, 8, 28, 1, 5, 13]",[17]
6.916186332702637,3.7064996,"[23, 28, 18, 27, 20, 15, 14, 9, 6, 2, 24, 16, 21, 25, 26, 10, 4, 3, 29, 22, 12]","[0, 7]","[19, 8, 17, 11, 1, 5, 13]",[]
8.200749397277832,2.7982802,"[2, 6, 9, 14, 20, 16, 21, 25, 26, 4, 3, 29, 22, 12, 7]","[23, 28, 18, 27, 15]","[19, 8, 17, 11, 24, 5, 13]","[0, 10, 1]"
9.857374429702759,2.6978803,"[2, 14, 6, 16, 3, 29, 26, 7]","[23, 11, 20, 17, 8, 18, 28, 22]","[19, 9, 24, 21, 25, 5, 1]","[27, 15, 12, 4, 10, 0, 13]"
6.760967552661896,4.216944,"[28, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2, 24, 16, 25, 26, 10, 4, 3, 29, 22, 12, 7]","[23, 21]","[11, 0, 1]","[13, 5]"
7.350198984146118,3.4297812,"[23, 28, 27, 8, 17, 20, 15, 14, 9, 6, 2, 24, 16, 21, 25, 3, 26, 7]","[12, 22, 29, 4]","[19, 11, 1, 13]","[18, 0, 10, 5]"
10.171409606933594,2.6946871,"[16, 25, 26, 22, 29, 3, 4, 1, 0, 28, 14, 6]","[24, 2, 9, 20, 17, 8, 18, 23, 21]","[19, 15, 11, 7, 10, 13]","[27, 12, 5]"
