f1,f2,robot_1,robot_2,robot_3,robot_4
9.438263654708862,2.9075513,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[2, 6, 14, 9, 28, 23, 16, 7]","[25, 26, 22, 12, 21]","[1, 0, 10, 29, 3, 4, 5, 13]"
9.115594863891602,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 14, 9, 6, 24, 7]","[28, 23, 21, 25, 26, 22, 10, 0]","[13, 5, 4, 3, 29, 12, 1]"
9.079067945480347,3.212422,"[24, 11, 18, 19, 8, 17, 27, 20, 15, 14, 9]","[2, 6, 7]","[28, 23, 16, 21, 0]","[1, 25, 26, 12, 22, 29, 3, 4, 10, 5, 13]"
9.647741913795471,2.7850559,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[6, 9, 14, 2]","[28, 23, 16, 7, 21, 25, 26]","[1, 0, 10, 12, 22, 29, 3, 4, 5, 13]"
9.115780353546143,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 14, 9, 6, 24, 7]","[28, 23, 21, 25, 26, 22, 29, 10, 0]","[13, 5, 4, 3, 12, 1]"
10.126111507415771,2.8393512,"[24, 15, 20, 17, 8, 19, 27, 11]","[2, 6, 14, 9, 18, 16, 21, 7]","[28, 23, 25, 26, 22, 29, 3, 4]","[13, 5, 10, 12, 0, 1]"
10.030302286148071,2.9112542,"[14, 15, 20, 17, 8, 19, 27, 11, 24]","[7, 16, 28, 18, 9, 6, 2]","[23, 21, 25, 26, 12, 22, 29, 3]","[13, 5, 4, 10, 0, 1]"
9.741064667701721,2.9590256,"[27, 19, 8, 17, 20, 15]","[2, 6, 14, 9, 11, 24, 16, 7]","[18, 28, 23, 21, 25, 26, 12, 22, 29, 3]","[13, 5, 4, 10, 0, 1]"
9.106880068778992,3.2650561,"[24, 11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2]","[16, 23, 21, 7]","[28, 25, 26, 29, 10, 0, 1]","[13, 5, 4, 3, 22, 12]"
10.581331253051758,2.8078675,"[2, 17, 8, 28]","[24, 6, 9, 14, 20, 11, 25]","[19, 27, 15, 23, 21, 7, 26, 22, 10, 18]","[1, 0, 16, 12, 29, 3, 4, 5, 13]"
10.149930477142334,2.8824072,"[24, 9, 20, 17, 27, 19, 28, 26, 7]","[21, 16, 23, 18, 8, 15, 14, 6, 2]","[1, 0, 10, 3, 29, 22, 12, 25, 11]","[4, 5, 13]"
